study,group,tissue,cellType,gene1,gene2,is_marker
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,EML4,3,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,ENO1,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,FCER1G,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,FCGR3A,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,FGR,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,GNG5,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,GUK1,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,H3F3A,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,HMGN2,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,HNRNPU,4,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,HSPA6,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,IFI6,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,IL1RN,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,KRTCAP2,3,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,LAPTM4A,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,LAPTM5,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,LIMS1,3,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,LMNA,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,MARCO,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,MCL1,3,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,MDH1,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,MINOS1,3,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,MNDA,3,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,NCF2,3,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,NDUFS5,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,NR4A2,3,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,OST4,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,PARK7,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,PDIA6,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,PLEK,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,PTPRC,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,RGS2,3,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,RHOB,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,RHOC,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,RNF149,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,RTN4,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,S100A10,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,S100A6,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,S100A8,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,S100A9,3,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,SH3BGRL3,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,TAGLN2,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,TMEM50A,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,TMEM59,3,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,TPM3,3,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,TXNIP,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Monocyte,UQCRH,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,AREG,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,ARPC2,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,ATP5G2,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,BTF3,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,BTG1,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,CALM1,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,CD3E,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,CD52,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,CFL1,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,CLIC1,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,CTSW,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,DUSP2,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,FGFBP2,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,GAPDH,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,GNB2L1,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,GZMA,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,GZMB,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,GZMH,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,HLA-A,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,HLA-E,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,HNRNPA1,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,HSPA1A,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,IFITM1,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,IFITM2,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,KLRD1,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,NACA,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,PABPC1,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,PRF1,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,RPL15,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,RPL24,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,RPL31,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,RPL37A,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,RPLP0,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,RPS24,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,RPS4X,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,RPS7,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,RPSA,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,SH3BGRL3,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,TXNIP,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Immune Cells-Nk Cell,ZFP36L2,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),ACTR3,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),AKR1A1,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),ARPC5,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),ATP5F1,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),ATP5G3,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),ATP6V0B,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),BRK1,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),C1orf162,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),CALM2,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),CAP1,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),CD52,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),CD55,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),CDC42,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),CNIH4,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),COX5B,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),DBI,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),DUSP2,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),EEF1B2,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),EML4,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),FCGR2A,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),FCGR3A,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),FN1,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),GCA,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),GNG5,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),GUK1,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),GYPC,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),HMGN2,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),HNMT,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),HSPE1,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),IFI6,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),IGFBP2,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),IL1B,175,yes
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),IL1RN,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),ISG15,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),JUN,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),LAPTM4A,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),LMNA,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),LRRFIP1,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),MCL1,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),MDH1,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),MNDA,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),OST4,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),PPARG,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),PPT1,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),PTMA,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),PTPRC,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),RHOB,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),RNF149,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),RTN4,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),S100A8,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),SCP2,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),SLC11A1,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),SSB,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),STMN1,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),TMEM50A,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),TMEM59,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),TPM3,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),TXNIP,2,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),UQCRH,1,no
HCA.human_disease.PulmonaryFibrosisGSE135893,disease,Lung,Kuppfer Cells(Macrophage),VAMP8,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,CCNI,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,CD48,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,CD52,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,CD74,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,CD8A,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,CD8B,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,CD99,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,CMC1,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,CNBP,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,COX7C,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,EEF1A1,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,FYB1,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,GIMAP4,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,GIMAP7,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,GNLY,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,GPSM3,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,GZMA,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,GZMK,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,H3F3A,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,HINT1,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,HLA-C,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,HLA-E,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,HNRNPA2B1,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,HSP90AB1,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,IL7R,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,LAPTM5,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,LTB,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,OST4,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,PCBP1,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,PPIA,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,PTPRC,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,RHOA,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,RPL32,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,RPL34,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,RPL36A,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,RPL39,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,RPL9,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,RPS12,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,RPS18,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,RPS20,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,RPS23,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,RPS3A,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,RPS8,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,SARAF,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,SELL,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,SLC25A6,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,TCF7,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,TMA7,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,TOMM7,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,TRAF3IP3,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,TRBC2,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,TRBV7-6,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,TSC22D3,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,UQCRB,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,YBX1,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Blood,Immune Cells-T Cell-Cd8+ T Cell,ZFP36L2,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Cerebrospinal Fluid,Immune Cells-T Cell-Cd8+ T Cell,ATP5MC2,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Cerebrospinal Fluid,Immune Cells-T Cell-Cd8+ T Cell,ATP5MG,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Cerebrospinal Fluid,Immune Cells-T Cell-Cd8+ T Cell,BTF3,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Cerebrospinal Fluid,Immune Cells-T Cell-Cd8+ T Cell,CD8B,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Cerebrospinal Fluid,Immune Cells-T Cell-Cd8+ T Cell,COMMD6,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Cerebrospinal Fluid,Immune Cells-T Cell-Cd8+ T Cell,EEF1A1,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Cerebrospinal Fluid,Immune Cells-T Cell-Cd8+ T Cell,GAPDH,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Cerebrospinal Fluid,Immune Cells-T Cell-Cd8+ T Cell,HINT1,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Cerebrospinal Fluid,Immune Cells-T Cell-Cd8+ T Cell,MYL6,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Cerebrospinal Fluid,Immune Cells-T Cell-Cd8+ T Cell,OST4,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Cerebrospinal Fluid,Immune Cells-T Cell-Cd8+ T Cell,SERF2,1,no
HCA.human_normal+disease.TCellsHumanCentralNervousSystem:MS5,disease,Cerebrospinal Fluid,Immune Cells-T Cell-Cd8+ T Cell,TMA7,1,no
